ENTNM,BONSA_ADDRESS,SCALE,company_kind,group,original_kind
(주)케이엘홀딩스이호,광주광역시 동구 중앙로196번길 21 (궁동),중견기업,경영컨설팅업,12,(M71531)경영 컨설팅업
스카이리빙(주),"서울특별시 강남구 강남대로 310 (역삼동), 2층",중견기업,주거용건물개발공급업,7,(L68121)주거용 건물 개발 및 공급업
(주)스카이하우징,광주광역시 남구 중앙로 87 (서동),중견기업,주거용건물개발공급업,7,(L68121)주거용 건물 개발 및 공급업
(주)동양주택개발,광주광역시 남구 서오층석탑1길 7-1 (서동),중견기업,주거용건물개발공급업,7,(L68121)주거용 건물 개발 및 공급업
(주)이지아산산업,"세종특별자치시  다솜1로 200 (도담동, 도램마을 4단지)",중견기업,주거용건물개발공급업,7,(L68121)주거용 건물 개발 및 공급업
대창운수(주),광주광역시 북구 첨단과기로 240 (오룡동),중견기업,시내버스운송업,12,(H49212)시내버스 운송업
기아타이거즈(주),광주광역시 북구 서림로 10,대기업,스포츠클럽운영업,8,(R91191)스포츠 클럽 운영업
남화개발(주),전라남도 화순군 화순읍 벽라1길 40,중견기업,종합건설업,9,(F41000)종합 건설업
중흥건설(주),전라남도 나주시 남평읍 나주호로 442-129,중견기업,종합건설업,9,(F41000)종합 건설업
(주)대창이앤티,광주광역시 서구 상무연하로 75 (치평동),중견기업,액체연료관련제품도매업,10,(G46712)액체연료 및 관련제품 도매업
(주)삼라,광주광역시 동구 중앙로196번길 21 (궁동),중견기업,비주거용건물개발공급업,7,(L68122)비주거용 건물 개발 및 공급업
우미건설(주),전라남도 장성군 장성읍 영천로 144,중견기업,아파트건설업,12,(F41112)아파트 건설업
나주관광개발(주),전라남도 나주시 남평읍 나주호로 442-129,중견기업,골프장운영업,12,(R91121)골프장 운영업
중흥산업개발(주),광주광역시 북구 무등로 204 (신안동),중견기업,아파트건설업,12,(F41112)아파트 건설업
앰코테크놀로지코리아(주),광주광역시 북구 앰코로 100 (대촌동),중견기업,메모리용전자집적회로제조업,0,(C26111)메모리용 전자집적회로 제조업
(주)모아종합건설,"광주광역시 북구 북문대로 167, 그랑시아웨딩타워 1층 문화관  (운암동)",중견기업,아파트건설업,12,(F41112)아파트 건설업
한솔페이퍼텍(주),전라남도 담양군 대전면 대치7길 80(대치리),중견기업,크라프트지상자용판지제조업,14,(C17123)크라프트지 및 상자용 판지 제조업
중흥건설산업(주),광주광역시 북구 무등로 204 (신안동),중견기업,아파트건설업,12,(F41112)아파트 건설업
(주)문장건설,"경기도 용인시 기흥구 서천로 121, 801-8호(서천동,원희캐슬)",중견기업,아파트건설업,12,(F41112)아파트 건설업
(주)자연과사람들,전남 담양군 금성면 금성공단길 10,중견기업,비알코올음료제조업,3,(C11209)기타 비알코올 음료 제조업
미래도건설(주),전라남도 보성군 회천면 충의로 36,중견기업,토공사업,4,(F42121)토공사업
동화기업(주),전라남도 장성군 동화면 임정로 155,중견기업,골프장운영업,12,(R91121)골프장 운영업
중흥에스클래스(주),광주광역시 북구 무등로 204 (신안동),중견기업,아파트건설업,12,(F41112)아파트 건설업
대양판지(주),전남 장성군 황룡면 황룡리 5-30,중견기업,골판지제조업,3,(C17211)골판지 제조업
(주)한듬레포츠,광주광역시 광산구 왕버들로 217 (수완동),중견기업,종합스포츠시설운영업,8,(R91131)종합 스포츠시설 운영업
혜림건설(주),광주광역시 북구 서암대로 205 (중흥동),중견기업,아파트건설업,12,(F41112)아파트 건설업
(주)중흥개발,광주광역시 북구 무등로 204 (신안동),중견기업,아파트건설업,12,(F41112)아파트 건설업
중봉건설(주),광주광역시 북구 무등로 204 (신안동),중견기업,아파트건설업,12,(F41112)아파트 건설업
세흥산업개발(주),광주광역시 북구 무등로 204 (신안동),중견기업,아파트건설업,12,(F41112)아파트 건설업
중봉산업개발(주),광주광역시 북구 무등로 204 (신안동),중견기업,아파트건설업,12,(F41112)아파트 건설업
제이원산업개발(주),광주광역시 북구 무등로 204 (신안동),중견기업,아파트건설업,12,(F41112)아파트 건설업
(주)그린세종,광주광역시 북구 무등로 204 (신안동),중견기업,주거용건물건설업,8,(F41110)주거용 건물 건설업
(주)에코세종,광주광역시 북구 무등로 204 (신안동),중견기업,주거용건물개발공급업,7,(L68121)주거용 건물 개발 및 공급업
영암테크노태양광(주),광주광역시 북구 양일로 148-14 (양산동),대기업,발전업,4,(D35119)기타 발전업
(주)미래도건설,광주광역시 북구 북문대로 161(운암동),중견기업,아파트건설업,12,(F41112)아파트 건설업
(주)카우글로벌,"서울특별시 강남구 언주로130길 35 3층 (논현동, 동양애니메이션빌딩)",중견기업,부동산업,11,(L68000)부동산업
서암기계공업(주),광주시 광산구 하남산단 8번로 127-15(안청동),중견기업,기어동력전달장치제조업,10,(C29142)기어 및 동력전달장치 제조업
(주)나전,광주광역시 광산구 평동산단로 239-20,중견기업,자동차차체용신품부품제조업,10,(C30320)자동차 차체용 신품 부품 제조업
한국알프스(주),광주광역시 광산구 하남산단5번로 33 (장덕동),중견기업,전자부품제조업,3,(C26299)그 외 기타 전자부품 제조업
광주문화방송(주),광주시 남구 월산로 116번길 17(월산동),중견기업,지상파방송업,12,(J60210)지상파 방송업
(주)대우전자,"서울특별시 중구 삼일대로 340 (저동1가), 남대문세무서",중견기업,주방용전기기기제조업,8,(C28511)주방용 전기기기 제조업
모아건설(주),"광주광역시 북구 북문대로 167 (운암동), 문화관 1층",중견기업,아파트건설업,12,(F41112)아파트 건설업
오텍캐리어(주),광주시 광산구 하남산단 3번로 55 (장덕동),중견기업,공기조화장치제조업,14,(C29172)공기 조화장치 제조업
(주)동은씨앤티,광주광역시 광산구 손재로 237 (하남동),중견기업,전자부품제조업,3,(C26200)전자부품 제조업
(주)호남샤니,광주광역시 광산구 하남산단5번로 67 (장덕동),중견기업,빵류제조업,3,(C10712)빵류 제조업
(주)우미산업개발,광주광역시 광산구 사암로 209 (우산동),중견기업,아파트건설업,12,(F41112)아파트 건설업
(주)해양도시가스,광주광역시 광산구 손재로287번길 59 (하남동),대기업,연료용가스제조배관공급업,0,(D35200)연료용 가스 제조 및 배관공급업
(주)광주신세계,광주광역시 서구 무진대로 932 (광천동),대기업,백화점,13,(G47111)백화점
미래에셋캐피탈(주),"서울특별시 강남구 테헤란로 620, 미래에셋벤처타워 17층 (대치동)",대기업,여신금융업,8,(K64919)그 외 기타 여신금융업
EG건설(주),광주광역시 남구 서오층석탑1길 7-1(서동),중견기업,아파트건설업,12,(F41112)아파트 건설업
신성자동차(주),"광주광역시 서구 상무대로 1041 (화정동), 신성자동차(주",대기업,자동차신품판매업,15,(G45110)자동차 신품 판매업
(주)우미토건,경기도 성남시 분당구 성남대로 381 (정자동),중견기업,아파트건설업,12,(F41112)아파트 건설업
뉴모텍(주),광주광역시 광산구 하남산단7번로 8,중견기업,전동기발전기제조업,14,(C28111)전동기 및 발전기 제조업
(주)대광건영,광주광역시 서구 경열로 124 (양동),중견기업,아파트건설업,12,(F41112)아파트 건설업
(주)호반하우징,광주광역시 남구 중앙로 87(서동),중견기업,아파트건설업,12,(F41112)아파트 건설업
(주)호반건설주택,광주광역시 남구 중앙로87 (서동),중견기업,광고대행업,4,(M71310)광고 대행업
금호고속(주),광주광역시 서구 무진대로 904 금호홀딩스(주),대기업,비주거용부동산관리업,8,(L68212)비주거용 부동산 관리업
수완에너지(주),광주광역시 광산구 수완로 130(수완동1149),중견기업,증기온수공기조절공급업,10,"(D35300)증기, 냉.온수 및 공기조절 공급업"
(주)센트랄디티에스,대구광역시 달성군 구지면 국가산단대로 39길 100,중견기업,자동차용신품동력전달장치제조업,14,(C30331)자동차용 신품 동력전달장치 제조업
화천양구지킴이(주),경기도 안양시 동안구 흥안대로427번길 16 (관양동),중견기업,비주거용건물임대업,8,(L68112)비주거용 건물 임대업
홍천인제지킴이(주),경기도 안양시 동안구 흥안대로427번길 16 (관양동),중견기업,부동산관리업,12,(L68210)부동산 관리업
(주)프레시원광주,광주광역시 광산구 하남산단9번로 187,대기업,식료품담배도매업,15,(G46300)음ㆍ식료품 및 담배 도매업
(주)호반산업,광주광역시 남구 중앙로 87 (서동),중견기업,주거용건물건설업,8,(F41110)주거용 건물 건설업
(주)아람주택,광주 서구 상무대로1147번길 23,중견기업,주거용건물개발공급업,7,(L68121)주거용 건물 개발 및 공급업
(주)광성개발,광주광역시 광산구 사암로 209 (우산동),중견기업,사무지원서비스업,2,(N75919)기타 사무지원 서비스업
목포문화방송(주),전라남도 목포시 영산로 334 (용당동),중견기업,지상파방송업,12,(J60210)지상파 방송업
백제약품(주),전라남도 목포시 삼일로 17 (남교동),중견기업,의약품도매업,15,(G46441)의약품 도매업
현대삼호중공업(주),전라남도 영암군 삼호읍 대불로 93,대기업,강선건조업,14,(C31111)강선 건조업
(주)원당중공업,전남 영암군 삼호읍 대불산단1로 7,중견기업,선박구성부분품제조업,10,(C31114)선박 구성 부분품 제조업
(주)에스엠이,전라남도 영암군 삼호읍 대불산단3로 53,중견기업,선박구성부분품제조업,10,(C31114)선박 구성부분품 제조업
한국알루미나(주),"전라남도 목포시 연산로 198(연산동, 한국알루미나주식회사)",중견기업,정형내화요업제품제조업,10,(C23211)정형 내화 요업제품 제조업
어업회사법인신의도천일염(주),전라남도 신안군 신의면 신의로 259,대기업,어업,5,(A03000)어업
(주)크라운제과,서울시 용산구 한강대로72길 3 (남영동),중견기업,과자류코코아제품제조업,10,(C10713)과자류 및 코코아 제품 제조업
SK티엔에스(주),서울특별시 종로구 인사동7길 32,대기업,일반통신공사업,4,(F42321)일반 통신 공사업
남양건설(주),전라남도 나주시 예향로 4141 (송월동),중견기업,도로건설업,9,(F41221)도로 건설업
(주)영무건설,광주광역시 남구 구성로 130 (구동),중견기업,주거용건물임대업,8,(L68111)주거용 건물 임대업
현대개발(주),광주광역시 광산구 풍영정길 201 (신창동),중견기업,레미콘제조업,3,(C23322)레미콘 제조업
(주)혜인산업,"서울특별시 서초구 동산로 86 (양재동), 혜인빌딩 6층",중견기업,발전업,4,(D35119)기타 발전업
아라연환경(주),전라남도 완도군 완도읍 청해진서로 189-735,중견기업,지정폐기물처리업,7,(E38210)지정 외 폐기물 처리업
(주)창해에탄올,전라북도 전주시 덕진구 원만성로 15 (팔복동3가),중견기업,주정제조업,3,(C11121)주정 제조업
전남도시가스(주),전라남도 순천시 장선배기길 31 (조례동),대기업,연료용가스제조배관공급업,0,(D35200)연료용 가스 제조 및 배관공급업
부국산업(주),전라남도 광양시 제철로 2148-97 (금호동),중견기업,금속류해체선별업,7,(E38311)금속류 해체 및 선별업
광양선박(주),전라남도 광양시 중동로 63 (중동),중견기업,내항화물운송업,8,(H50122)내항 화물 운송업
조선내화(주),전남 광양시 산업로 55 (태인동 1657-9),중견기업,내화요업제품제조업,10,(C23210)내화 요업제품 제조업
중흥토건(주),전라남도 나주시 남평읍 나주호로 442-129,중견기업,아파트건설업,12,(F41112)아파트 건설업
